Date,Open,High,Low,Close,Volume,Adjusted Close
2008-10-10,9016.34,9016.34,8115.41,8276.43,247200.0,8276.43
2008-10-09,9168.16,9443.45,9100.93,9157.49,213400.0,9157.49
2008-10-08,10011.64,10011.64,9159.81,9203.32,205400.0,9203.32
2008-10-07,10328.54,10363.14,9916.21,10155.9,210800.0,10155.9
2008-10-06,10817.27,10839.5,10374.38,10473.09,185000.0,10473.09
2008-10-03,11052.1,11099.73,10938.14,10938.14,174400.0,10938.14
2008-10-02,11423.13,11452.39,11143.79,11154.76,156400.0,11154.76
2008-10-01,11396.61,11456.64,11314.28,11368.26,142400.0,11368.26
2008-09-30,11565.7,11565.7,11160.83,11259.86,165000.0,11259.86
2008-09-29,11883.25,12062.67,11721.05,11743.61,122400.0,11743.61
2008-09-26,12026.34,12082.64,11788.73,11893.16,131400.0,11893.16
2008-09-25,11925.71,12025.41,11835.28,12006.53,113600.0,12006.53
2008-09-24,12031.98,12115.03,11904.6,12115.03,152600.0,12115.03
2008-09-22,12037.89,12263.95,12037.89,12090.59,150400.0,12090.59
2008-09-19,11631.6,11920.86,11615.2,11920.86,184600.0,11920.86
2008-09-18,11576.94,11577.88,11301.46,11489.3,163000.0,11489.3
2008-09-17,11737.62,11880.03,11708.7,11749.79,158000.0,11749.79
2008-09-16,12028.45,12028.45,11551.4,11609.72,184000.0,11609.72
2008-09-12,12256.78,12277.57,12059.09,12214.76,194600.0,12214.76
2008-09-11,12237.52,12259.02,12081.51,12102.5,131600.0,12102.5
2008-09-10,12249.14,12404.67,12159.97,12346.63,155200.0,12346.63
2008-09-09,12529.96,12529.96,12335.74,12400.65,119600.0,12400.65
2008-09-08,12359.93,12671.76,12352.35,12624.46,135000.0,12624.46
2008-09-05,12385.65,12385.65,12163.33,12212.23,155600.0,12212.23
2008-09-04,12627.64,12660.57,12514.26,12557.66,145200.0,12557.66
2008-09-03,12703.36,12767.5,12647.29,12689.59,129200.0,12689.59
2008-09-02,12779.89,12920.52,12491.07,12609.47,126600.0,12609.47
2008-09-01,12936.81,12940.55,12834.18,12834.18,87600.0,12834.18
2008-08-29,12925.45,13079.37,12918.49,13072.87,120800.0,13072.87
2008-08-28,12827.72,12847.46,12718.53,12768.25,89600.0,12768.25
2008-08-27,12734.39,12783.63,12681.98,12752.96,87000.0,12752.96
2008-08-26,12711.03,12801.21,12656.09,12778.71,87000.0,12778.71
2008-08-25,12797.54,12949.33,12797.54,12878.66,86600.0,12878.66
2008-08-22,12727.37,12732.69,12631.94,12666.04,87800.0,12666.04
2008-08-21,12885.34,12885.34,12723.83,12752.21,105200.0,12752.21
2008-08-20,12753.98,12923.66,12753.98,12851.69,110400.0,12851.69
2008-08-19,13016.5,13016.5,12782.1,12865.05,103200.0,12865.05
2008-08-18,12971.49,13270.37,12934.22,13165.45,114000.0,13165.45
2008-08-15,12991.91,13029.58,12952.21,13019.41,94800.0,13019.41
2008-08-14,12942.61,13090.68,12926.98,12956.8,116400.0,12956.8
2008-08-13,13205.64,13205.64,12953.34,13023.05,125200.0,13023.05
2008-08-12,13397.99,13420.1,13276.15,13303.6,125200.0,13303.6
2008-08-11,13259.46,13468.81,13259.46,13430.91,113800.0,13430.91
2008-08-08,13026.53,13259.73,12962.82,13168.41,162400.0,13168.41
2008-08-07,13257.99,13257.99,13034.15,13124.99,136000.0,13124.99
2008-08-06,13059.43,13295.51,13048.97,13254.89,156400.0,13254.89
2008-08-05,12957.01,13049.58,12893.34,12914.66,144600.0,12914.66
2008-08-04,13083.28,13113.94,12910.17,12933.18,142000.0,12933.18
2008-08-01,13276.57,13294.17,13039.21,13094.59,135000.0,13094.59
2008-07-31,13410.4,13467.67,13256.38,13376.81,137000.0,13376.81
2008-07-30,13267.37,13372.28,13264.08,13367.79,109000.0,13367.79
2008-07-29,13220.33,13220.33,13018.22,13159.45,106400.0,13159.45
2008-07-28,13407.36,13468.94,13327.12,13353.78,93600.0,13353.78
2008-07-25,13452.37,13469.83,13324.22,13334.76,109600.0,13334.76
2008-07-24,13411.28,13603.31,13393.57,13603.31,126200.0,13603.31
2008-07-23,13259.65,13388.63,13238.55,13312.93,127200.0,13312.93
2008-07-22,12944.56,13184.96,12921.02,13184.96,112400.0,13184.96
2008-07-18,12976.22,12999.64,12762.33,12803.7,113200.0,12803.7
2008-07-17,12889.8,12929.74,12852.93,12887.95,111000.0,12887.95
2008-07-16,12725.12,12815.4,12671.34,12760.8,122400.0,12760.8
2008-07-15,12902.13,12902.13,12715.81,12754.56,118800.0,12754.56
2008-07-14,13022.29,13185.9,12969.93,13010.16,123800.0,13010.16
2008-07-11,13063.5,13164.1,12918.22,13039.69,146200.0,13039.69
2008-07-10,12934.31,13139.85,12930.32,13067.21,120200.0,13067.21
2008-07-09,13169.89,13284.65,13038.77,13052.13,123000.0,13052.13
2008-07-08,13286.5,13294.97,12984.54,13033.1,121800.0,13033.1
2008-07-07,13212.8,13409.3,13169.55,13360.04,107000.0,13360.04
2008-07-04,13285.49,13288.55,13135.46,13237.89,117400.0,13237.89
2008-07-03,13161.78,13326.95,13118.89,13265.4,154200.0,13265.4
2008-07-02,13489.87,13489.87,13247.05,13286.37,136600.0,13286.37
2008-07-01,13514.86,13576.41,13448.35,13463.2,121400.0,13463.2
2008-06-30,13584.51,13598.48,13454.28,13481.38,123600.0,13481.38
2008-06-27,13605.26,13605.56,13453.35,13544.36,127800.0,13544.36
2008-06-26,13845.41,13950.56,13798.05,13822.32,114400.0,13822.32
2008-06-25,13820.78,13833.23,13635.68,13829.92,123600.0,13829.92
2008-06-24,13766.28,13877.49,13738.39,13849.56,100200.0,13849.56
2008-06-23,13769.44,13920.75,13667.84,13857.47,117600.0,13857.47
2008-06-20,14171.02,14190.0,13903.21,13942.08,129600.0,13942.08
2008-06-19,14324.71,14324.71,14069.16,14130.17,130800.0,14130.17
2008-06-18,14301.36,14469.99,14301.36,14452.82,110800.0,14452.82
2008-06-17,14387.0,14387.0,14299.67,14348.37,110800.0,14348.37
2008-06-16,14118.23,14369.09,14103.5,14354.37,120000.0,14354.37
2008-06-13,14011.12,14041.34,13810.38,13973.73,230400.0,13973.73
2008-06-12,14010.32,14010.32,13826.07,13888.6,133400.0,13888.6
2008-06-11,14137.54,14194.48,13993.57,14183.48,131000.0,14183.48
2008-06-10,14281.36,14308.89,13983.56,14021.17,120600.0,14021.17
2008-06-09,14275.34,14278.84,14117.79,14181.38,122000.0,14181.38
2008-06-06,14530.36,14601.27,14489.44,14489.44,150600.0,14489.44
2008-06-05,14392.59,14392.59,14262.02,14341.12,152000.0,14341.12
2008-06-04,14270.07,14435.57,14250.11,14435.57,168800.0,14435.57
2008-06-03,14275.61,14289.47,14127.75,14209.17,152600.0,14209.17
2008-06-02,14342.96,14461.03,14189.97,14440.14,0.0,14440.14
2008-05-30,14195.66,14366.63,14192.17,14338.54,166600.0,14338.54
2008-05-29,13832.65,14147.89,13832.65,14124.47,128800.0,14124.47
2008-05-28,13937.14,13979.39,13665.57,13709.44,132400.0,13709.44
2008-05-27,13750.82,13931.23,13750.82,13893.31,100200.0,13893.31
2008-05-26,13875.98,13883.51,13670.92,13690.19,117800.0,13690.19
2008-05-23,13945.1,14157.24,13925.38,14012.2,146400.0,14012.2
2008-05-22,13772.65,13984.81,13658.02,13978.46,159200.0,13978.46
2008-05-21,14002.52,14041.24,13847.18,13926.3,160200.0,13926.3
2008-05-20,14220.12,14286.67,14121.92,14160.09,159800.0,14160.09
2008-05-19,14294.52,14343.19,14219.08,14269.61,133800.0,14269.61
2008-05-16,14363.62,14392.53,14194.91,14219.48,144200.0,14219.48
2008-05-15,14167.02,14352.84,14167.02,14251.74,160200.0,14251.74
2008-05-14,13961.96,14121.94,13877.4,14118.55,142400.0,14118.55
2008-05-13,13814.39,13976.92,13734.5,13953.73,129200.0,13953.73
2008-05-12,13565.91,13793.41,13540.68,13743.36,103000.0,13743.36
2008-05-09,13941.3,13946.51,13639.99,13655.34,130400.0,13655.34
2008-05-08,14008.19,14036.31,13930.28,13943.26,120400.0,13943.26
2008-05-07,14147.57,14208.67,14022.79,14102.48,139800.0,14102.48
2008-05-02,13944.26,14072.92,13944.26,14049.26,114000.0,14049.26
2008-05-01,13802.59,13884.63,13727.07,13766.86,110800.0,13766.86
2008-04-30,13802.94,13976.1,13766.24,13849.99,143200.0,13849.99
2008-04-28,13907.97,14003.28,13745.61,13894.37,139400.0,13894.37
2008-04-25,13614.53,13886.37,13614.53,13863.47,127200.0,13863.47
2008-04-24,13613.83,13654.78,13497.16,13540.87,108800.0,13540.87
2008-04-23,13455.56,13717.05,13449.04,13579.16,112200.0,13579.16
2008-04-22,13587.51,13608.17,13519.12,13547.82,100800.0,13547.82
2008-04-21,13639.85,13739.44,13639.77,13696.55,124600.0,13696.55
2008-04-18,13426.26,13485.04,13323.74,13476.45,102400.0,13476.45
2008-04-17,13315.83,13495.94,13313.06,13398.3,127200.0,13398.3
2008-04-16,13130.66,13222.43,13112.07,13146.13,121200.0,13146.13
2008-04-15,12952.65,13052.82,12875.92,12990.58,112400.0,12990.58
2008-04-14,13132.67,13132.67,12858.63,12917.51,101000.0,12917.51
2008-04-11,13061.77,13329.4,13040.35,13323.73,147600.0,13323.73
2008-04-10,13029.81,13062.46,12898.49,12945.3,128000.0,12945.3
2008-04-09,13295.16,13348.38,12998.54,13111.89,117200.0,13111.89
2008-04-08,13373.96,13402.91,13225.76,13250.43,110600.0,13250.43
2008-04-07,13240.56,13485.9,13228.86,13450.23,125200.0,13450.23
2008-04-04,13286.35,13360.81,13220.0,13293.22,122000.0,13293.22
2008-04-03,13190.16,13389.9,13137.1,13389.9,142600.0,13389.9
2008-04-02,12836.41,13189.36,12836.41,13189.36,145000.0,13189.36
2008-04-01,12539.8,12779.14,12521.84,12656.42,114600.0,12656.42
2008-03-31,12709.28,12709.28,12430.63,12525.54,124000.0,12525.54
2008-03-28,12594.34,12874.45,12507.68,12820.47,122600.0,12820.47
2008-03-27,12618.42,12621.56,12475.88,12604.58,114200.0,12604.58
2008-03-26,12648.97,12711.78,12591.01,12706.63,107400.0,12706.63
2008-03-25,12639.74,12791.24,12572.77,12745.22,130200.0,12745.22
2008-03-24,12473.06,12582.46,12438.2,12480.09,108400.0,12480.09
2008-03-21,12331.64,12496.41,12308.03,12482.57,122000.0,12482.57
2008-03-19,12142.33,12374.75,12142.33,12260.44,143800.0,12260.44
2008-03-18,11828.99,11995.06,11793.6,11964.16,157800.0,11964.16
2008-03-17,12089.03,12132.69,11691.0,11787.51,172600.0,11787.51
2008-03-14,12509.81,12582.57,12167.09,12241.6,232000.0,12241.6
2008-03-13,12741.26,12772.37,12351.72,12433.44,143400.0,12433.44
2008-03-12,12841.88,13071.22,12799.42,12861.13,141000.0,12861.13
2008-03-11,12392.31,12674.89,12352.79,12658.28,162200.0,12658.28
2008-03-10,12716.84,12777.07,12527.07,12532.13,151200.0,12532.13
2008-03-07,13024.61,13024.61,12744.52,12782.8,144200.0,12782.8
2008-03-06,13068.89,13365.22,13050.55,13215.42,134200.0,13215.42
2008-03-05,12973.03,13044.01,12919.81,12972.06,128800.0,12972.06
2008-03-04,13080.29,13110.39,12883.07,12992.28,138600.0,12992.28
2008-03-03,13412.87,13413.63,12992.18,12992.18,142400.0,12992.18
2008-02-29,13735.44,13738.56,13533.25,13603.02,126600.0,13603.02
2008-02-28,13877.88,13962.3,13794.71,13925.51,118400.0,13925.51
2008-02-27,14007.32,14105.47,13956.44,14031.3,127400.0,14031.3
2008-02-26,14036.89,14053.85,13803.46,13824.72,133800.0,13824.72
2008-02-25,13612.31,13969.18,13612.31,13914.57,152000.0,13914.57
2008-02-22,13530.19,13540.62,13378.72,13500.46,144200.0,13500.46
2008-02-21,13462.72,13783.97,13439.59,13688.28,143000.0,13688.28
2008-02-20,13729.75,13729.75,13310.37,13310.37,163600.0,13310.37
2008-02-19,13761.76,13853.21,13691.88,13757.91,147400.0,13757.91
2008-02-18,13627.31,13822.45,13627.31,13635.4,147200.0,13635.4
2008-02-15,13508.53,13666.68,13356.39,13622.56,154800.0,13622.56
2008-02-14,13254.59,13626.45,13251.86,13626.45,147200.0,13626.45
2008-02-13,13162.95,13240.26,13036.62,13068.3,138800.0,13068.3
2008-02-12,12998.87,13138.28,12923.42,13021.96,147600.0,13021.96
2008-02-08,13143.08,13279.52,12997.88,13017.24,170600.0,13017.24
2008-02-07,13077.25,13244.19,12972.55,13207.15,163000.0,13207.15
2008-02-06,13548.53,13552.19,13099.24,13099.24,176800.0,13099.24
2008-02-05,13806.17,13821.92,13665.64,13745.5,133600.0,13745.5
2008-02-04,13642.6,13889.24,13642.6,13859.7,138200.0,13859.7
2008-02-01,13517.74,13648.39,13444.08,13497.16,142600.0,13497.16
2008-01-31,13227.48,13622.68,13154.77,13592.47,165200.0,13592.47
2008-01-30,13500.52,13514.13,13271.13,13345.03,152400.0,13345.03
2008-01-29,13246.69,13506.81,13224.66,13478.86,147000.0,13478.86
2008-01-28,13482.84,13501.86,13087.91,13087.91,152800.0,13087.91
2008-01-25,13258.77,13647.16,13248.89,13629.16,178800.0,13629.16
2008-01-24,12952.5,13134.77,12952.5,13092.78,189600.0,13092.78
2008-01-23,12756.31,13063.78,12619.78,12829.06,178000.0,12829.06
2008-01-22,13125.23,13125.23,12572.68,12573.05,199000.0,12573.05
2008-01-21,13701.43,13704.65,13320.51,13325.94,152600.0,13325.94
2008-01-18,13577.5,13902.64,13365.32,13861.29,191000.0,13861.29
2008-01-17,13596.38,13803.08,13472.45,13783.45,192800.0,13783.45
2008-01-16,13796.73,13841.93,13500.59,13504.51,204600.0,13504.51
2008-01-15,14134.91,14224.0,13915.15,13972.63,163800.0,13972.63
2008-01-11,14419.43,14447.49,14096.54,14110.79,175400.0,14110.79
2008-01-10,14546.32,14584.73,14388.11,14388.11,130200.0,14388.11
2008-01-09,14364.71,14602.65,14271.57,14599.16,155400.0,14599.16
2008-01-08,14429.3,14547.8,14365.86,14528.67,146800.0,14528.67
2008-01-07,14549.38,14667.85,14438.61,14500.55,139800.0,14500.55
2008-01-04,15155.73,15156.66,14542.58,14691.41,98800.0,14691.41
2007-12-28,15413.37,15413.37,15240.96,15307.78,61200.0,15307.78
2007-12-27,15616.41,15628.31,15535.51,15564.69,93000.0,15564.69
2007-12-26,15613.96,15653.54,15559.47,15653.54,94000.0,15653.54
2007-12-25,15441.33,15583.39,15441.33,15552.59,90600.0,15552.59
2007-12-21,15044.35,15275.61,14998.01,15257.0,135400.0,15257.0
2007-12-20,15151.37,15161.66,15017.97,15031.6,108600.0,15031.6
2007-12-19,15165.09,15267.75,15030.51,15030.51,118200.0,15030.51
2007-12-18,15099.2,15301.69,15004.41,15207.86,139800.0,15207.86
2007-12-17,15433.3,15508.5,15219.07,15249.79,113200.0,15249.79
2007-12-14,15547.19,15697.05,15433.77,15514.51,200200.0,15514.51
2007-12-13,15818.48,15833.1,15532.53,15536.52,141000.0,15536.52
2007-12-12,15828.65,15963.43,15700.15,15932.26,142800.0,15932.26
2007-12-11,16003.09,16075.61,15972.45,16044.72,102800.0,16044.72
2007-12-10,16007.33,16017.14,15826.25,15924.39,116200.0,15924.39
2007-12-07,15992.24,16107.65,15948.54,15956.37,146000.0,15956.37
2007-12-06,15782.4,15898.26,15740.94,15874.08,129200.0,15874.08
2007-12-05,15418.95,15621.54,15365.39,15608.88,137000.0,15608.88
2007-12-04,15613.89,15683.18,15446.47,15480.19,124200.0,15480.19
2007-12-03,15747.47,15799.69,15577.69,15628.97,137600.0,15628.97
2007-11-30,15520.53,15751.2,15520.53,15680.67,171200.0,15680.67
2007-11-29,15339.61,15555.04,15339.61,15513.74,129800.0,15513.74
2007-11-28,15271.14,15280.91,15089.35,15153.78,134200.0,15153.78
2007-11-27,14953.93,15312.55,14801.87,15222.85,159200.0,15222.85
2007-11-26,14921.57,15295.21,14912.83,15135.21,146000.0,15135.21
2007-11-22,14726.62,15000.18,14669.85,14888.77,161200.0,14888.77
2007-11-21,15113.83,15154.31,14770.22,14837.66,149000.0,14837.66
2007-11-20,14868.98,15222.24,14751.27,15211.52,184600.0,15211.52
2007-11-19,15177.17,15302.76,15040.1,15042.56,125400.0,15042.56
2007-11-16,15238.73,15238.73,15030.02,15154.61,118800.0,15154.61
2007-11-15,15536.35,15587.31,15396.3,15396.3,129800.0,15396.3
2007-11-14,15311.38,15504.99,15287.26,15499.56,139000.0,15499.56
2007-11-13,15148.16,15235.56,14988.77,15126.63,151000.0,15126.63
2007-11-12,15377.37,15386.8,14998.51,15197.09,158600.0,15197.09
2007-11-09,15675.48,15834.97,15566.12,15583.42,160400.0,15583.42
2007-11-08,15889.03,15891.23,15626.06,15771.57,161200.0,15771.57
2007-11-07,16325.18,16326.58,16081.03,16096.68,136000.0,16096.68
2007-11-06,16152.58,16353.93,16144.4,16249.63,138800.0,16249.63
2007-11-05,16458.14,16458.14,16211.79,16268.92,142800.0,16268.92
2007-11-02,16647.4,16654.73,16484.54,16517.48,148200.0,16517.48
2007-11-01,16812.9,16887.04,16795.55,16870.4,145000.0,16870.4
2007-10-31,16620.59,16738.98,16552.54,16737.63,144800.0,16737.63
2007-10-30,16655.31,16682.87,16492.56,16651.01,149200.0,16651.01
2007-10-29,16613.3,16774.18,16613.3,16698.08,122000.0,16698.08
2007-10-26,16358.61,16505.63,16348.86,16505.63,110200.0,16505.63
2007-10-25,16368.02,16438.57,16199.02,16284.17,111600.0,16284.17
2007-10-24,16518.0,16578.59,16330.33,16358.39,109200.0,16358.39
2007-10-23,16486.71,16554.91,16416.92,16450.58,90400.0,16450.58
2007-10-22,16563.57,16563.57,16264.7,16438.47,122000.0,16438.47
2007-10-19,16965.0,16965.0,16711.57,16814.37,111600.0,16814.37
2007-10-18,16974.69,17147.73,16974.69,17106.09,113800.0,17106.09
2007-10-17,17114.2,17114.2,16795.74,16955.31,150600.0,16955.31
2007-10-16,17267.07,17283.05,17104.2,17137.92,114400.0,17137.92
2007-10-15,17399.67,17430.09,17292.13,17358.15,97000.0,17358.15
2007-10-12,17417.94,17441.75,17280.6,17331.17,127000.0,17331.17
2007-10-11,17188.81,17488.97,17154.75,17458.98,133000.0,17458.98
2007-10-10,17231.14,17254.52,17146.39,17177.89,101800.0,17177.89
2007-10-09,17166.17,17237.4,17133.52,17159.9,104600.0,17159.9
2007-10-05,17070.61,17144.35,17032.75,17065.04,97200.0,17065.04
2007-10-04,17085.32,17160.47,17043.76,17092.49,129200.0,17092.49
2007-10-03,17066.14,17205.42,17017.77,17199.89,148200.0,17199.89
2007-10-02,17027.92,17072.67,16986.38,17046.78,136000.0,17046.78
2007-10-01,16773.1,16899.84,16685.8,16845.96,108600.0,16845.96
2007-09-28,16903.64,16929.26,16755.21,16785.69,111600.0,16785.69
2007-09-27,16551.94,16868.94,16551.94,16832.22,126800.0,16832.22
2007-09-26,16388.51,16457.72,16388.51,16435.74,103800.0,16435.74
2007-09-25,16317.19,16434.8,16240.26,16401.73,118000.0,16401.73
2007-09-21,16284.43,16353.97,16245.94,16312.61,123000.0,16312.61
2007-09-20,16474.66,16491.45,16344.28,16413.79,120800.0,16413.79
2007-09-19,16038.12,16386.17,16038.12,16381.54,112200.0,16381.54
2007-09-18,16037.49,16037.49,15780.9,15801.8,101000.0,15801.8
2007-09-14,15895.05,16142.08,15877.09,16127.42,173000.0,16127.42
2007-09-13,15886.76,15931.09,15802.36,15821.19,101600.0,15821.19
2007-09-12,15978.78,16032.26,15731.32,15797.6,111000.0,15797.6
2007-09-11,15787.86,15940.38,15610.65,15877.67,111000.0,15877.67
2007-09-10,15906.52,15906.52,15651.83,15764.97,115400.0,15764.97
2007-09-07,16179.78,16230.58,16027.93,16122.16,101000.0,16122.16
2007-09-06,16003.88,16257.0,15840.05,16257.0,141200.0,16257.0
2007-09-05,16506.11,16553.22,16154.9,16158.45,114200.0,16158.45
2007-09-04,16445.73,16511.64,16392.21,16420.47,86600.0,16420.47
2007-09-03,16511.07,16575.97,16452.74,16524.93,96600.0,16524.93
2007-08-31,16270.99,16569.09,16266.23,16569.09,119400.0,16569.09
2007-08-30,16182.09,16269.66,16091.28,16153.82,97200.0,16153.82
2007-08-29,16068.1,16068.1,15830.28,16012.83,112000.0,16012.83
2007-08-28,16214.09,16343.28,16192.84,16287.49,83800.0,16287.49
2007-08-27,16429.01,16504.72,16263.95,16301.39,91600.0,16301.39
2007-08-24,16286.01,16329.96,16188.08,16248.97,102800.0,16248.97
2007-08-23,16093.82,16333.36,16093.82,16316.32,118200.0,16316.32
2007-08-22,15866.6,15957.96,15787.96,15900.64,106400.0,15900.64
2007-08-21,15773.86,16101.64,15754.51,15901.34,132600.0,15901.34
2007-08-20,15477.26,15940.61,15477.26,15732.48,146600.0,15732.48
2007-08-17,16035.38,16062.59,15262.1,15273.68,196800.0,15273.68
2007-08-16,16296.4,16296.4,15859.46,16148.49,177000.0,16148.49
2007-08-15,16659.07,16667.36,16433.3,16475.61,131400.0,16475.61
2007-08-14,16824.63,16855.05,16747.94,16844.61,115400.0,16844.61
2007-08-13,16791.8,16948.4,16725.55,16800.05,148200.0,16800.05
2007-08-10,16923.21,16948.96,16651.71,16764.09,213200.0,16764.09
2007-08-09,17170.36,17274.33,17148.95,17170.6,218800.0,17170.6
2007-08-08,16930.39,17085.1,16911.68,17029.28,165000.0,17029.28
2007-08-07,17009.63,17049.45,16863.46,16921.77,135000.0,16921.77
2007-08-06,16781.14,16951.98,16675.39,16914.46,130600.0,16914.46
2007-08-03,17019.8,17102.07,16913.27,16979.86,137200.0,16979.86
2007-08-02,16956.33,16999.16,16652.8,16984.11,158000.0,16984.11
2007-08-01,17169.2,17169.2,16845.54,16870.98,161400.0,16870.98
2007-07-31,17318.01,17318.01,17195.29,17248.89,146400.0,17248.89
2007-07-30,17138.53,17289.3,17042.66,17289.3,154000.0,17289.3
2007-07-27,17454.59,17454.59,17196.16,17283.81,160400.0,17283.81
2007-07-26,17807.23,17861.47,17678.98,17702.09,125200.0,17702.09
2007-07-25,17810.97,17881.31,17733.96,17858.42,135200.0,17858.42
2007-07-24,17998.76,18018.94,17906.11,18002.03,127400.0,18002.03
2007-07-23,17995.71,18009.47,17892.75,17963.64,147200.0,17963.64
2007-07-20,18148.6,18223.04,18124.74,18157.93,176600.0,18157.93
2007-07-19,18095.95,18131.12,18037.33,18116.57,127600.0,18116.57
2007-07-18,18136.06,18136.06,17964.28,18015.58,136600.0,18015.58
2007-07-17,18269.36,18269.36,18167.82,18217.27,123400.0,18217.27
2007-07-13,18161.02,18268.64,18150.99,18238.95,126200.0,18238.95
2007-07-12,18105.89,18130.44,17919.17,17984.14,125600.0,17984.14
2007-07-11,18116.66,18116.66,18028.87,18049.51,120600.0,18049.51
2007-07-10,18244.69,18259.81,18204.04,18252.67,118800.0,18252.67
2007-07-09,18226.07,18282.15,18213.59,18261.98,101200.0,18261.98
2007-07-06,18184.64,18184.64,18086.01,18140.94,100600.0,18140.94
2007-07-05,18191.89,18295.27,18191.89,18221.48,88800.0,18221.48
2007-07-04,18158.77,18207.97,18143.58,18168.72,80400.0,18168.72
2007-07-03,18206.49,18230.89,18146.74,18149.9,104800.0,18149.9
2007-07-02,18139.04,18175.3,18062.49,18146.3,108600.0,18146.3
2007-06-29,18010.5,18144.63,17973.5,18138.36,106000.0,18138.36
2007-06-28,17915.63,17960.22,17893.37,17932.27,100000.0,17932.27
2007-06-27,17981.77,17983.35,17848.05,17849.28,114200.0,17849.28
2007-06-26,18098.33,18101.89,18008.6,18066.11,100400.0,18066.11
2007-06-25,18107.68,18203.56,18079.85,18087.48,114400.0,18087.48
2007-06-22,18177.89,18200.11,18092.36,18188.63,125600.0,18188.63
2007-06-21,18117.3,18287.73,18107.81,18240.3,137200.0,18240.3
2007-06-20,18173.07,18297.0,18141.95,18211.68,141400.0,18211.68
2007-06-19,18131.59,18163.61,18103.56,18163.61,112000.0,18163.61
2007-06-18,18127.41,18194.26,18112.93,18149.52,120600.0,18149.52
2007-06-15,17945.84,18007.99,17930.34,17971.49,123800.0,17971.49
2007-06-14,17834.78,17875.02,17815.3,17842.29,106800.0,17842.29
2007-06-13,17631.87,17781.41,17591.93,17732.77,119200.0,17732.77
2007-06-12,17845.22,17862.99,17735.56,17760.91,117200.0,17760.91
2007-06-11,17899.02,17932.1,17801.63,17834.48,119600.0,17834.48
2007-06-08,17904.68,17904.68,17696.51,17779.09,223600.0,17779.09
2007-06-07,17879.01,18053.38,17866.52,18053.38,152400.0,18053.38
2007-06-06,18001.2,18073.05,17991.19,18040.93,140800.0,18040.93
2007-06-05,18019.79,18071.72,17950.45,18053.81,126200.0,18053.81
2007-06-04,18067.9,18071.8,17973.42,17973.42,166600.0,17973.42
2007-06-01,17949.92,18017.73,17943.68,17958.88,158600.0,17958.88
2007-05-31,17715.77,17875.75,17701.57,17875.75,134200.0,17875.75
2007-05-30,17664.37,17727.17,17484.3,17588.26,125800.0,17588.26
2007-05-29,17524.82,17700.52,17521.64,17672.56,108000.0,17672.56
2007-05-28,17544.98,17630.37,17544.67,17587.59,94200.0,17587.59
2007-05-25,17529.27,17529.27,17370.18,17481.21,117800.0,17481.21
2007-05-24,17680.45,17760.57,17606.56,17696.97,116400.0,17696.97
2007-05-23,17763.15,17802.71,17699.12,17705.12,130600.0,17705.12
2007-05-22,17578.31,17730.84,17545.26,17680.05,127800.0,17680.05
2007-05-21,17455.55,17599.35,17411.51,17556.87,118400.0,17556.87
2007-05-18,17563.53,17563.53,17320.81,17399.58,114800.0,17399.58
2007-05-17,17586.33,17656.07,17482.44,17498.6,117000.0,17498.6
2007-05-16,17487.0,17539.95,17430.7,17529.0,141000.0,17529.0
2007-05-15,17577.14,17609.55,17491.59,17512.98,136000.0,17512.98
2007-05-14,17682.74,17786.65,17673.86,17677.94,151400.0,17677.94
2007-05-11,17616.02,17616.02,17455.28,17553.72,157600.0,17553.72
2007-05-10,17793.49,17827.48,17712.89,17736.96,165400.0,17736.96
2007-05-09,17616.58,17753.33,17616.58,17748.12,167000.0,17748.12
2007-05-08,17651.47,17711.67,17587.92,17656.84,152400.0,17656.84
2007-05-07,17564.17,17715.99,17558.24,17669.83,149400.0,17669.83
2007-05-02,17310.75,17441.1,17227.09,17394.92,113400.0,17394.92
2007-05-01,17396.3,17396.3,17203.03,17274.98,120200.0,17274.98
2007-04-27,17377.04,17542.25,17299.37,17400.41,153800.0,17400.41
2007-04-26,17359.84,17496.11,17321.05,17429.17,130000.0,17429.17
2007-04-25,17379.52,17379.52,17221.55,17236.16,115200.0,17236.16
2007-04-24,17363.84,17500.34,17305.78,17451.77,116000.0,17451.77
2007-04-23,17589.61,17656.55,17413.64,17455.37,123600.0,17455.37
2007-04-20,17471.56,17502.02,17404.62,17452.62,123400.0,17452.62
2007-04-19,17530.0,17530.0,17219.73,17371.97,142600.0,17371.97
2007-04-18,17557.4,17706.85,17538.34,17667.33,120000.0,17667.33
2007-04-17,17750.67,17782.08,17452.12,17527.45,125200.0,17527.45
2007-04-16,17507.18,17696.87,17507.18,17628.3,112000.0,17628.3
2007-04-13,17629.02,17662.89,17327.37,17363.95,134000.0,17363.95
2007-04-12,17601.65,17601.65,17455.18,17540.42,122200.0,17540.42
2007-04-11,17699.39,17723.39,17618.19,17670.07,113800.0,17670.07
2007-04-10,17631.02,17706.92,17613.15,17664.69,131400.0,17664.69
2007-04-09,17606.03,17747.82,17606.03,17743.76,124600.0,17743.76
2007-04-06,17502.9,17560.3,17422.55,17484.78,121000.0,17484.78
2007-04-05,17507.46,17531.3,17430.38,17491.42,132800.0,17491.42
2007-04-04,17400.68,17576.51,17394.14,17544.09,150400.0,17544.09
2007-04-03,17154.78,17279.73,17095.92,17244.05,152000.0,17244.05
